# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 15:43:57 2021
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_massj not null)
# CONSTRAINT:  order by pl_controv_flag desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
CoRoT-18 b,CoRoT-18,1,1,Transit,2011,Space,CoRoT,0,1.90006930,0.00000280,-0.00000280,0,1.310,0.180,-0.180,0,1102.82000,120.77000,-120.77000,0,3.47000,0.38000,-0.38000,0,1550,90,-90,0,G9 V,5440.00,100.00,-100.00,0,0.95,0.15,-0.15,0,,,,,764.8890000,27.6140000,-25.7840000,14.8009000,0.0012110,-0.0012110
CoRoT-18 b,CoRoT-18,1,1,Transit,2011,Space,CoRoT,0,1.90009000,0.00000050,-0.00000050,0,1.146,0.039,-0.048,0,1048.83900,60.38770,-60.38770,0,3.30000,0.19000,-0.19000,0,1487,19,-19,0,,,,,,0.88,0.07,-0.07,0,0.032,0.003,-0.003,0,764.8890000,27.6140000,-25.7840000,14.8009000,0.0012110,-0.0012110
CoRoT-18 b,CoRoT-18,1,1,Transit,2011,Space,CoRoT,0,1.90006930,0.00000280,-0.00000280,0,1.310,0.180,-0.180,0,1099.69180,120.77540,-120.77540,0,3.46000,0.38000,-0.38000,0,,,,,,5440.00,100.00,-100.00,0,0.95,0.15,-0.15,0,0.600,0.000,-0.600,0,764.8890000,27.6140000,-25.7840000,14.8009000,0.0012110,-0.0012110
CoRoT-18 b,CoRoT-18,1,1,Transit,2011,Space,CoRoT,0,1.90006930,0.00000280,-0.00000280,0,1.251,0.083,-0.083,0,1039.30410,54.03110,-54.03110,0,3.27000,0.17000,-0.17000,0,1490,45,-45,0,,5440.00,100.00,-100.00,0,0.86,0.06,-0.06,0,,,,,764.8890000,27.6140000,-25.7840000,14.8009000,0.0012110,-0.0012110
CoRoT-19 b,CoRoT-19,1,1,Transit,2011,Space,CoRoT,0,3.89713000,0.00002000,-0.00002000,0,1.290,0.030,-0.030,0,352.78000,19.07000,-19.07000,0,1.11000,0.06000,-0.06000,0,2000,150,-150,0,F9 V,6090.00,70.00,-70.00,0,1.21,0.05,-0.05,0,5.000,1.000,-1.000,0,790.6630000,26.7370000,-25.0710000,13.7831000,0.0005580,-0.0005580
CoRoT-19 b,CoRoT-19,1,1,Transit,2011,Space,CoRoT,0,3.89713000,0.00002000,-0.00002000,0,1.190,0.260,-0.069,0,346.43470,29.55819,-24.79074,0,1.09000,0.09300,-0.07800,0,1630,150,-40,0,,6090.00,70.00,-70.00,0,1.18,0.13,-0.08,0,4.900,0.700,-1.700,0,790.6630000,26.7370000,-25.0710000,13.7831000,0.0005580,-0.0005580
CoRoT-19 b,CoRoT-19,1,1,Transit,2011,Space,CoRoT,0,3.89713000,0.00002000,-0.00002000,0,1.290,0.030,-0.030,0,367.09365,22.88376,-22.88376,0,1.15500,0.07200,-0.07200,0,,,,,,6090.00,70.00,-70.00,0,1.21,0.05,-0.05,0,5.000,1.000,-1.000,0,790.6630000,26.7370000,-25.0710000,13.7831000,0.0005580,-0.0005580
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299640,0.00000170,-0.00000170,0,1.465,0.029,-0.029,0,1051.97300,50.85100,-50.85100,0,3.31000,0.16000,-0.16000,0,,,,,,,,,,,,,,,,,,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299350,0.00000100,-0.00000100,0,1.466,0.042,-0.044,0,1102.82000,69.92000,-69.92000,0,3.47000,0.22000,-0.22000,0,,,,,,5625.00,120.00,-120.00,0,0.96,0.08,-0.08,0,2.700,3.200,-2.700,0,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299750,0.00000020,-0.00000020,0,1.414,0.064,-0.064,0,1052.01730,50.85280,-50.85280,0,3.31000,0.16000,-0.16000,0,1535,21,-21,0,,5625.00,120.00,-120.00,0,0.97,0.06,-0.06,0,,,,,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299350,0.00000100,-0.00000100,0,1.470,0.032,-0.032,0,1150.54460,50.85280,-50.85280,0,3.62000,0.16000,-0.16000,0,1548,22,-22,0,,5696.00,70.00,-70.00,0,1.02,0.05,-0.05,0,0.600,2.400,-2.200,0,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299673,0.00000031,-0.00000031,0,1.466,0.042,-0.044,0,1048.83900,60.38770,-57.20940,0,3.30000,0.19000,-0.18000,0,,,,,,5625.00,120.00,-120.00,0,0.97,0.06,-0.06,0,2.700,3.200,-2.700,0,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,Space,CoRoT,0,1.74299350,0.00000100,-0.00000100,0,1.460,0.031,-0.031,0,1134.65310,50.85280,-50.85280,0,3.57000,0.16000,-0.16000,0,1521,18,-18,0,,5598.00,50.00,-50.00,0,1.00,0.05,-0.05,0,1.200,1.900,-2.100,0,213.2830000,2.4850000,-2.4300000,12.2489000,0.0009110,-0.0009110
CoRoT-20 b,CoRoT-20,1,2,Transit,2011,Space,CoRoT,0,9.24285000,0.00030000,-0.00030000,0,0.840,0.040,-0.040,0,1344.42090,82.63580,-79.45750,0,4.23000,0.26000,-0.25000,0,,,,,,5880.00,90.00,-90.00,0,1.14,0.08,-0.08,0,0.100,0.800,-0.040,0,844.0610000,24.1710000,-22.8830000,14.4686000,0.0004120,-0.0004120
CoRoT-20 b,CoRoT-20,1,2,Transit,2011,Space,CoRoT,0,9.24318000,0.00000900,-0.00000900,0,1.000,0.180,-0.210,0,1315.81620,114.41880,-95.34900,0,4.14000,0.36000,-0.30000,0,1024,16,-16,0,,,,,,1.10,0.10,-0.10,0,4.000,1.300,-1.300,0,844.0610000,24.1710000,-22.8830000,14.4686000,0.0004120,-0.0004120
CoRoT-20 b,CoRoT-20,1,2,Transit,2011,Space,CoRoT,0,9.24285000,0.00030000,-0.00030000,0,,,,,1366.66900,63.56600,-63.56600,0,4.30000,0.20000,-0.20000,0,,,,,,,,,,1.14,0.08,-0.08,0,,,,,844.0610000,24.1710000,-22.8830000,14.4686000,0.0004120,-0.0004120
CoRoT-20 b,CoRoT-20,1,2,Transit,2011,Space,CoRoT,0,9.24285000,0.00030000,-0.00030000,0,0.840,0.040,-0.040,0,1347.54000,73.10000,-73.10000,0,4.24000,0.23000,-0.23000,0,1002,24,-24,0,G2 V,5880.00,90.00,-90.00,0,1.14,0.08,-0.08,0,0.100,0.800,-0.040,0,844.0610000,24.1710000,-22.8830000,14.4686000,0.0004120,-0.0004120
CoRoT-20 b,CoRoT-20,1,2,Transit,2011,Space,CoRoT,0,9.24285000,0.00030000,-0.00030000,0,1.160,0.260,-0.260,0,1608.21980,114.41880,-114.41880,0,5.06000,0.36000,-0.36000,0,1100,150,-150,0,,5880.00,90.00,-90.00,0,1.11,0.10,-0.10,0,5.900,1.800,-11.500,0,844.0610000,24.1710000,-22.8830000,14.4686000,0.0004120,-0.0004120
CoRoT-21 b,CoRoT-21,1,1,Transit,2012,Space,CoRoT,0,2.72474000,0.00014000,-0.00014000,0,1.300,0.140,-0.140,0,718.29580,98.52730,-98.52730,0,2.26000,0.31000,-0.31000,0,,,,,F8 IV,6200.00,100.00,-100.00,0,1.29,0.09,-0.09,0,4.100,0.100,-0.500,0,,,,15.8558000,0.0019680,-0.0019680
CoRoT-21 b,CoRoT-21,1,1,Transit,2012,Space,CoRoT,0,2.72474000,0.00014000,-0.00014000,0,1.300,0.140,-0.140,0,705.58260,177.98480,-177.98480,0,2.22000,0.56000,-0.56000,0,,,,,,6200.00,100.00,-100.00,0,1.29,0.09,-0.09,0,4.100,0.500,-0.300,0,,,,15.8558000,0.0019680,-0.0019680
CoRoT-22 b,CoRoT-22,1,1,Transit,2014,Space,CoRoT,0,9.75598000,0.00011000,-0.00011000,0,0.435,0.015,-0.035,0,12.20000,14.00000,-8.80000,0,0.03800,0.04400,-0.02800,0,885,53,-280,0,G3 V,5939.00,54.00,-120.00,0,1.10,0.05,-0.05,0,3.300,2.000,-2.000,0,627.1580000,11.1870000,-10.8080000,13.7305000,0.0003040,-0.0003040
CoRoT-23 b,CoRoT-23,1,1,Transit,2011,Space,CoRoT,0,3.63130000,0.00010000,-0.00010000,0,1.050,0.130,-0.130,0,889.90000,95.30000,-95.30000,0,2.80000,0.30000,-0.30000,0,1660,,,0,G0 V,5900.00,100.00,-100.00,0,1.14,0.08,-0.08,0,7.200,1.500,-1.000,0,1060.9700000,45.4700000,-41.9400000,15.0681000,0.0004090,-0.0004090
CoRoT-23 b,CoRoT-23,1,1,Transit,2011,Space,CoRoT,0,3.63130000,0.00010000,-0.00010000,0,1.050,0.130,-0.130,0,982.09470,104.88390,-104.88390,0,3.09000,0.33000,-0.33000,0,,,,,,5900.00,100.00,-100.00,0,1.14,0.08,-0.08,0,7.200,1.500,-1.000,0,1060.9700000,45.4700000,-41.9400000,15.0681000,0.0004090,-0.0004090
CoRoT-23 b,CoRoT-23,1,1,Transit,2011,Space,CoRoT,0,3.63130000,0.00010000,-0.00010000,0,1.180,0.190,-0.110,0,972.55980,101.70560,-98.52730,0,3.06000,0.32000,-0.31000,0,1710,110,-80,0,,5900.00,100.00,-100.00,0,1.12,0.09,-0.07,0,5.400,2.500,-2.000,0,1060.9700000,45.4700000,-41.9400000,15.0681000,0.0004090,-0.0004090
CoRoT-24 b,CoRoT-24,1,2,Transit,2014,Space,CoRoT,0,5.11340000,0.00060000,-0.00060000,0,0.330,0.040,-0.040,0,5.70000,,,1,0.01800,,,1,1070,140,-140,0,K1 V,4950.00,150.00,-150.00,0,0.91,0.09,-0.09,0,11.000,,,0,591.5550000,16.0430000,-15.2320000,15.1801000,0.0006310,-0.0006310
CoRoT-24 c,CoRoT-24,1,2,Transit,2014,Space,CoRoT,0,11.75900000,0.00630000,-0.00630000,0,0.440,0.040,-0.040,0,28.00000,11.00000,-11.00000,0,0.08800,0.03500,-0.03500,0,850,80,-80,0,K1 V,4950.00,150.00,-150.00,0,0.91,0.09,-0.09,0,11.000,,,0,591.5550000,16.0430000,-15.2320000,15.1801000,0.0006310,-0.0006310
CoRoT-25 b,CoRoT-25,1,1,Transit,2013,Space,CoRoT,0,4.86069000,0.00006000,-0.00006000,0,1.080,0.300,-0.100,0,85.81000,12.71000,-12.71000,0,0.27000,0.04000,-0.04000,0,1330,80,-40,0,F9,6040.00,90.00,-90.00,0,1.09,0.11,-0.05,0,4.500,1.800,-2.000,0,1103.4800000,44.2800000,-41.0500000,14.7110000,0.0003390,-0.0003390
CoRoT-25 b,CoRoT-25,1,1,Transit,2013,Space,CoRoT,0,4.86069000,0.00006000,-0.00006000,0,1.080,0.300,-0.100,0,93.12419,19.38763,-19.06980,0,0.29300,0.06100,-0.06000,0,,,,,,6040.00,90.00,-90.00,0,1.09,0.11,-0.05,0,4.500,1.800,-2.000,0,1103.4800000,44.2800000,-41.0500000,14.7110000,0.0003390,-0.0003390
CoRoT-26 b,CoRoT-26,1,1,Transit,2013,Space,CoRoT,0,4.20474000,0.00005000,-0.00005000,0,1.260,0.130,-0.070,0,184.34140,63.56600,-34.96130,0,0.58000,0.20000,-0.11000,0,,,,,,5590.00,100.00,-100.00,0,1.09,0.06,-0.06,0,8.600,1.800,-0.900,0,1045.1800000,,,15.4682000,0.0016830,-0.0016830
CoRoT-26 b,CoRoT-26,1,1,Transit,2013,Space,CoRoT,0,4.20474000,0.00005000,-0.00005000,0,1.260,0.130,-0.070,0,165.26000,15.89000,-15.89000,0,0.52000,0.05000,-0.05000,0,1600,80,-70,0,G5,5590.00,100.00,-100.00,0,1.09,0.06,-0.06,0,8.600,1.800,-0.900,0,1045.1800000,,,15.4682000,0.0016830,-0.0016830
CoRoT-27 b,CoRoT-27,1,1,Transit,2014,Space,CoRoT,0,3.57532000,0.00006000,-0.00006000,0,1.007,0.044,-0.044,0,3273.64900,257.44230,-263.79890,0,10.30000,0.81000,-0.83000,0,,,,,,5900.00,120.00,-120.00,0,1.05,0.11,-0.11,0,4.200,2.700,-2.700,0,1010.2800000,69.2600000,-61.0360000,15.3902000,0.0006150,-0.0006150
CoRoT-27 b,CoRoT-27,1,1,Transit,2014,Space,CoRoT,0,3.57532000,0.00006000,-0.00006000,0,1.007,0.044,-0.044,0,3302.11000,174.80000,-174.80000,0,10.39000,0.55000,-0.55000,0,1500,130,-130,0,G2,5900.00,120.00,-120.00,0,1.05,0.11,-0.11,0,4.210,2.720,-2.720,0,1010.2800000,69.2600000,-61.0360000,15.3902000,0.0006150,-0.0006150
CoRoT-28 b,CoRoT-28,1,1,Transit,2015,Space,CoRoT,0,5.20851000,0.00038000,-0.00038000,0,0.955,0.066,-0.066,0,153.82972,27.65121,-27.65121,0,0.48400,0.08700,-0.08700,0,,,,,G8/9 IV,5150.00,100.00,-100.00,0,1.01,0.14,-0.14,0,12.000,1.500,-1.500,0,766.1830000,14.6850000,-14.1520000,13.4119000,0.0003930,-0.0003930
CoRoT-28 b,CoRoT-28,1,1,Transit,2015,Space,CoRoT,0,5.20851000,0.00038000,-0.00038000,0,0.955,0.066,-0.066,0,152.87623,17.79848,-17.79848,0,0.48100,0.05600,-0.05600,0,,,,,,5150.00,100.00,-100.00,0,1.01,0.14,-0.14,0,12.000,1.500,-1.500,0,766.1830000,14.6850000,-14.1520000,13.4119000,0.0003930,-0.0003930
CoRoT-29 b,CoRoT-29,1,1,Transit,2015,Space,CoRoT,0,2.85057000,0.00000600,-0.00000600,0,0.900,0.160,-0.160,0,266.97720,41.31790,-38.13960,0,0.84000,0.13000,-0.12000,0,,,,,,5260.00,100.00,-100.00,0,0.97,0.14,-0.14,0,4.000,4.000,-3.000,0,806.5070000,44.0270000,-39.7600000,15.2394000,0.0005320,-0.0005320
CoRoT-29 b,CoRoT-29,1,1,Transit,2015,Space,CoRoT,0,2.85057000,0.00000600,-0.00000600,0,0.900,0.160,-0.160,0,270.15550,63.56600,-63.56600,0,0.85000,0.20000,-0.20000,0,,,,,K0 V,5260.00,100.00,-100.00,0,0.97,0.14,-0.14,0,4.500,3.500,-3.500,0,806.5070000,44.0270000,-39.7600000,15.2394000,0.0005320,-0.0005320
CoRoT-3 b,CoRoT-3,1,1,Transit,2008,Space,CoRoT,0,4.25680000,0.00000500,-0.00000500,0,1.010,0.070,-0.070,0,6883.91000,317.80000,-317.80000,0,21.66000,1.00000,-1.00000,0,,,,,F3 V,6740.00,140.00,-140.00,0,1.37,0.09,-0.09,0,2.200,0.600,-0.600,0,768.7710000,30.7910000,-28.5450000,13.2188000,0.0002980,-0.0002980
CoRoT-3 b,CoRoT-3,1,1,Transit,2008,Space,CoRoT,0,4.25679940,0.00000350,-0.00000350,0,1.010,0.070,-0.070,0,6814.27520,305.11680,-308.29510,0,21.44000,0.96000,-0.97000,0,,,,,,6740.00,140.00,-140.00,0,1.37,0.09,-0.09,0,2.200,0.600,-0.600,0,768.7710000,30.7910000,-28.5450000,13.2188000,0.0002980,-0.0002980
CoRoT-3 b,CoRoT-3,1,1,Transit,2008,Space,CoRoT,0,4.25679940,0.00000350,-0.00000350,0,1.037,0.069,-0.069,0,6979.54680,222.48100,-222.48100,0,21.96000,0.70000,-0.70000,0,1695,57,-57,0,,6740.00,140.00,-140.00,0,1.40,0.06,-0.06,0,1.500,0.600,-0.500,0,768.7710000,30.7910000,-28.5450000,13.2188000,0.0002980,-0.0002980
CoRoT-3 b,CoRoT-3,1,1,Transit,2008,Space,CoRoT,0,4.25679940,0.00000390,-0.00000310,0,0.993,0.058,-0.058,0,6747.53090,260.62060,-187.51970,0,21.23000,0.82000,-0.59000,0,,,,,,,,,,1.36,0.06,-0.04,0,,,,,768.7710000,30.7910000,-28.5450000,13.2188000,0.0002980,-0.0002980
CoRoT-30 b,CoRoT-30,1,1,Transit,2020,Space,CoRoT,0,9.06005000,0.00024000,-0.00024000,0,1.009,0.076,-0.076,0,921.70700,69.92260,-69.92260,0,2.90000,0.22000,-0.22000,0,,,,,G3 V,5650.00,100.00,-100.00,0,0.98,0.03,-0.05,0,3.000,3.700,-2.400,0,1032.2300000,48.5700000,-44.4670000,15.4130000,0.0006660,-0.0006660
CoRoT-31 b,CoRoT-31,1,1,Transit,2020,Space,CoRoT,0,4.62941000,0.00075000,-0.00075000,0,1.460,0.300,-0.300,0,266.97720,108.06220,-108.06220,0,0.84000,0.34000,-0.34000,0,,,,,G2 IV,5700.00,120.00,-120.00,0,1.25,0.22,-0.21,0,4.700,4.700,-2.200,0,2005.7600000,169.7900000,-145.7100000,15.4655000,0.0008090,-0.0008090
CoRoT-4 b,CoRoT-4,1,1,Transit,2008,Space,CoRoT,0,9.20205000,0.00037000,-0.00037000,0,1.190,0.060,-0.050,0,228.83000,25.43000,-25.43000,0,0.72000,0.08000,-0.08000,0,1074,19,-19,0,,6190.00,60.00,-60.00,0,1.16,0.03,-0.02,0,1.000,1.000,-0.300,0,726.4120000,15.1810000,-14.5820000,13.5613000,0.0003540,-0.0003540
CoRoT-4 b,CoRoT-4,1,1,Transit,2008,Space,CoRoT,0,9.20205000,0.00037000,-0.00037000,0,1.160,0.116,-0.042,0,232.33373,22.88376,-23.51942,0,0.73100,0.07200,-0.07400,0,1058,42,-17,0,,6190.00,60.00,-60.00,0,1.19,0.05,-0.05,0,0.800,2.700,-1.000,0,726.4120000,15.1810000,-14.5820000,13.5613000,0.0003540,-0.0003540
CoRoT-4 b,CoRoT-4,1,1,Transit,2008,Space,CoRoT,0,9.20205000,0.00037000,-0.00037000,0,1.190,0.055,-0.055,0,223.43449,22.56593,-23.20159,0,0.70300,0.07100,-0.07300,0,,,,,,6190.00,60.00,-60.00,0,1.16,0.03,-0.02,0,1.000,1.000,-0.300,0,726.4120000,15.1810000,-14.5820000,13.5613000,0.0003540,-0.0003540
CoRoT-5 b,CoRoT-5,1,1,Transit,2009,Space,CoRoT,0,4.03791560,0.00000120,-0.00000120,0,1.256,0.046,-0.045,0,145.88397,16.84499,-10.17056,0,0.45900,0.05300,-0.03200,0,1397,15,-15,0,,,,,,0.99,0.07,-0.07,0,6.310,1.740,-1.740,0,882.4720000,25.6200000,-25.6200000,13.9021000,0.0004180,-0.0004180
CoRoT-5 b,CoRoT-5,1,1,Transit,2009,Space,CoRoT,0,4.03789620,0.00000190,-0.00000190,0,1.388,0.046,-0.047,0,148.42000,14.93700,-7.62800,0,0.46700,0.04700,-0.02400,0,1438,39,-39,0,F9 V,6100.00,65.00,-65.00,0,1.00,0.02,-0.02,0,6.900,1.400,-1.400,0,882.4720000,25.6200000,-25.6200000,13.9021000,0.0004180,-0.0004180
CoRoT-5 b,CoRoT-5,1,1,Transit,2009,Space,CoRoT,0,4.03789620,0.00000190,-0.00000190,0,1.388,0.046,-0.047,0,151.92274,11.12405,-11.12405,0,0.47800,0.03500,-0.03500,0,,,,,,6100.00,65.00,-65.00,0,1.00,0.02,-0.02,0,6.900,1.400,-1.400,0,882.4720000,25.6200000,-25.6200000,13.9021000,0.0004180,-0.0004180
CoRoT-5 b,CoRoT-5,1,1,Transit,2009,Space,CoRoT,0,4.03789620,0.00000190,-0.00000190,0,1.182,0.102,-0.098,0,149.38010,18.43414,-10.17056,0,0.47000,0.05800,-0.03200,0,1348,50,-51,0,,6100.00,95.00,-95.00,0,1.02,0.10,-0.06,0,3.900,2.700,-5.400,0,882.4720000,25.6200000,-25.6200000,13.9021000,0.0004180,-0.0004180
CoRoT-6 b,CoRoT-6,1,1,Transit,2009,Space,CoRoT,0,8.88659300,0.00000400,-0.00000400,0,1.166,0.035,-0.035,0,940.74000,108.06000,-108.06000,0,2.96000,0.34000,-0.34000,0,1017,19,-19,0,F9 V,6090.00,70.00,-70.00,0,1.05,0.05,-0.05,0,,,,,645.2940000,12.4530000,-11.9970000,13.7459000,0.0004960,-0.0004960
CoRoT-6 b,CoRoT-6,1,1,Transit,2009,Space,CoRoT,0,8.88659300,0.00004000,-0.00004000,0,1.166,0.035,-0.035,0,937.59850,88.99240,-88.99240,0,2.95000,0.28000,-0.28000,0,,,,,,6090.00,50.00,-50.00,0,1.05,0.05,-0.05,0,2.500,2.100,-1.700,0,645.2940000,12.4530000,-11.9970000,13.7459000,0.0004960,-0.0004960
CoRoT-6 b,CoRoT-6,1,1,Transit,2009,Space,CoRoT,0,8.88659300,0.00000400,-0.00000400,0,1.185,0.042,-0.042,0,940.77680,108.06220,-108.06220,0,2.96000,0.34000,-0.34000,0,1025,16,-16,0,,6090.00,70.00,-70.00,0,1.05,0.06,-0.06,0,2.500,2.200,-1.800,0,645.2940000,12.4530000,-11.9970000,13.7459000,0.0004960,-0.0004960
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85358500,0.00002400,-0.00002400,0,0.150,0.008,-0.008,0,21.00000,,,1,0.06600,,,1,,,,,G9 V,5275.00,75.00,-75.00,0,0.93,0.03,-0.03,0,1.750,0.550,-0.550,0,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85359163,0.00000001,-0.00000001,0,0.150,0.010,-0.010,0,4.07661,1.01982,-1.01982,0,0.01283,0.00321,-0.00321,0,,,,,,5275.00,75.00,-75.00,0,0.82,0.17,-0.17,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85358500,0.00002400,-0.00002400,0,,,,,4.80000,0.80000,-0.80000,0,0.01510,0.00252,-0.00252,0,,,,,,5256.00,91.33,-130.85,0,0.90,0.12,-0.10,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85359159,0.00000057,-0.00000057,0,0.141,0.006,-0.006,0,5.74000,0.86000,-0.86000,0,0.01800,0.00300,-0.00300,0,1756,27,-27,0,,5259.00,58.00,-58.00,0,0.91,0.02,-0.02,0,1.320,0.750,-0.750,0,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85400000,,,0,0.141,0.009,-0.009,0,4.60000,1.10000,-1.20000,0,0.01447,0.00346,-0.00378,0,,,,,,5313.00,73.00,-73.00,0,0.88,0.03,-0.03,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85358500,0.00002400,-0.00002400,0,0.166,0.043,-0.043,0,6.99226,1.58915,-1.58915,0,0.02200,0.00500,-0.00500,0,1910,140,-140,0,,5250.00,60.00,-60.00,0,0.88,0.07,-0.07,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 b,CoRoT-7,1,2,Transit,2009,Space,CoRoT,0,0.85359165,0.00000005,-0.00000005,0,,,,,4.73000,0.95000,-0.95000,0,0.01500,0.00300,-0.00300,0,,,,,,5256.00,91.33,-130.85,0,0.90,0.12,-0.10,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
CoRoT-7 c,CoRoT-7,1,2,Radial Velocity,2009,Space,CoRoT,0,3.70000000,0.02000000,-0.02000000,0,,,,,13.56000,1.08000,-1.08000,0,0.04300,0.00300,-0.00300,0,,,,,,5256.00,91.33,-130.85,0,0.90,0.12,-0.10,0,,,,,159.9060000,0.9170000,-0.9060000,11.5239000,0.0004620,-0.0004620
